esh_id,id,MEMBER,TOTET
,5340,316,316
911086,42465,316,316
967140,81066,316,316
967164,81363,316,316
911157,42779,316,316
954155,77730,316,316
903608,36292,316,316
984120,99894,316,316
,3812,316,316
969025,83565,316,316
969118,84048,316,316
946692,63712,316,316
,1618,316,316
952315,74638,316,316
969439,86564,316,316
969673,88344,316,316
983841,98041,316,316
915444,40495,316,316
970069,90695,316,316
919978,46777,316,316
,14240,316,316
894430,35044,316,316
,1291,316,316
919631,44987,316,316
909741,39253,316,316
983242,97008,316,316
983979,99162,316,316
975571,94050,316,316
,60192,316,316
902141,33280,316,316
,4301,316,316
975631,94584,316,316
982923,95090,316,316
926591,50049,316,316
926591,50052,316,316
926637,50425,316,316
,16551,316,316
889884,24652,316,316
983882,98240,316,316
924158,51464,316,316
984101,99856,316,316
900920,28240,316,316
983745,98500,316,316
924384,52291,316,316
924514,52759,316,316
919770,45784,316,316
,53776,316,316
901027,29147,316,316
,9334,316,316
936032,54560,316,316
911326,43534,316,316
,102246,316,316
946215,62003,316,316
,29902,316,316
,9491,316,316
942810,59171,316,316
943404,55902,316,316
,1443,316,316
937646,56382,316,316
,56411,316,316
901393,30498,316,316
983154,96414,316,316
917587,40391,316,316
967051,80429,316,316
901549,31026,316,316
941414,57904,316,316
901683,31493,316,316
901739,31650,316,316
983248,97102,316,316
942876,59409,316,316
,17569,316,316
,992,316,316
933579,67518,316,316
901967,32236,316,316
983798,97714,316,316
,18024,316,316
902110,33121,316,316
946540,63121,316,316
969025,83564,316,316
919758,45696,316,316
951603,73048,316,316
,33977,316,316
901284,30246,316,316
,3397,316,316
922648,48748,316,316
,18847,316,316
,18873,316,316
,3526,316,316
965836,79719,316,316
894333,34733,316,316
,19210,316,316
929582,66609,316,316
,12764,316,316
886871,19444,316,316
903591,36210,316,316
,13085,316,316
949742,69842,316,316
951186,72078,316,316
,70693,316,316
904477,37425,316,316
950362,71641,316,316
983852,98093,316,316
969721,88623,316,316
919999,46872,316,316
909714,38753,316,316
909716,38762,316,316
909720,38850,316,316
909734,39114,316,316
952257,74259,316,316
952273,74336,316,316
969011,83399,316,316
953606,75104,316,316
953894,76370,316,316
922275,47720,315,315
954064,77412,315,315
911183,42918,315,315
,18113,315,315
984274,100458,315,315
910899,41876,315,315
,102494,315,315
967096,80708,315,315
983872,98183,315,315
,70961,315,315
950248,71420,315,315
,19108,315,315
,102814,315,315
969111,84004,315,315
888980,20031,315,315
911359,43685,315,315
,102327,315,315
,101522,315,315
,13527,315,315
,1611,315,315
967173,81638,315,315
929394,65047,315,315
911265,43235,315,315
,102230,315,315
919751,45663,315,315
953896,76375,315,315
983827,97974,315,315
915460,41598,315,315
,484,315,315
919854,46160,315,315
969974,90156,315,315
970056,90654,315,315
984239,100296,315,315
920050,47204,315,315
922216,47467,315,315
975517,93376,315,315
952326,74730,315,315
,1559,315,315
972244,92527,315,315
983984,99198,315,315
984183,100116,315,315
,49124,315,315
984257,100357,315,315
926635,50391,315,315
919702,45333,315,315
953822,76045,315,315
,15368,315,315
,4384,315,315
946615,63391,315,315
,95573,315,315
,74092,315,315
984853,100572,315,315
924560,52994,315,315
924561,53017,315,315
924568,53091,315,315
,53363,315,315
,102680,315,315
901035,29333,315,315
901116,29654,315,315
,12120,315,315
922270,47708,315,315
954074,77446,315,315
924259,51759,315,315
919840,46105,315,315
937587,56198,315,315
937626,56324,315,315
,9697,315,315
941224,57284,315,315
983721,98392,315,315
941441,57994,315,315
,58037,315,315
949617,69090,315,315
983837,98674,315,315
941732,59052,315,315
,1054,315,315
,60123,315,315
919814,46029,315,315
,4011,315,315
901728,31626,315,315
919568,44590,315,315
,61932,315,315
,10053,315,315
946280,62273,315,315
902190,33529,315,315
,33655,315,315
911361,43711,315,315
941716,59001,315,315
,8149,315,315
946871,64436,315,315
,18798,315,315
,102089,315,315
924310,51998,315,315
,10821,315,315
894393,34945,315,315
969650,88127,315,315
903615,36322,315,315
929611,67092,315,315
,102590,315,315
929617,67343,315,315
,4947,315,315
903502,35813,315,315
919651,45086,315,315
,7070,315,315
949590,68727,315,315
,36211,315,315
969327,85736,315,315
,4989,315,315
903621,36342,315,315
,12553,315,315
904439,37096,315,315
,5038,315,315
919804,45988,315,315
950374,71693,315,315
951180,72066,315,315
,72544,315,315
951596,73031,315,315
,44340,315,315
952208,74006,315,315
953603,75091,315,315
,60834,315,315
946864,64380,315,315
917503,40105,315,315
953901,76403,315,315
953934,76508,315,315
954018,76958,314,314
,101713,314,314
983882,98225,314,314
924272,51829,314,314
962308,79472,314,314
967136,80985,314,314
889947,25906,314,314
,13252,314,314
969053,83726,314,314
,42259,314,314
951160,72039,314,314
975672,94725,314,314
984042,99452,314,314
,8063,314,314
,102047,314,314
919793,45911,314,314
917532,40134,314,314
919824,46052,314,314
950155,71160,314,314
,101832,314,314
942953,59889,314,314
970226,91396,314,314
,61668,314,314
911265,43233,314,314
919966,46716,314,314
919975,46758,314,314
919981,46801,314,314
,5538,314,314
962237,78694,314,314
911297,43391,314,314
983882,98237,314,314
,40080,314,314
929612,67107,314,314
904466,37317,314,314
895401,26980,314,314
984273,100447,314,314
969512,87190,314,314
,15042,314,314
926710,50872,314,314
,4357,314,314
924162,51474,314,314
924163,51478,314,314
924269,51792,314,314
924337,52105,314,314
,15524,314,314
893740,26623,314,314
901027,28747,314,314
924568,53093,314,314
,53180,314,314
983222,96842,314,314
959636,78417,314,314
,53809,314,314
935950,54355,314,314
,968,314,314
936127,54938,314,314
968984,83190,314,314
969831,89178,314,314
943386,55750,314,314
937621,56311,314,314
901370,30432,314,314
,16806,314,314
949878,70292,314,314
941189,57128,314,314
,13829,314,314
941602,58601,314,314
909760,39541,314,314
952319,74709,314,314
,17487,314,314
901872,31928,314,314
,6572,314,314
915445,40593,314,314
902036,32578,314,314
983837,98677,314,314
,4738,314,314
,6654,314,314
,18145,314,314
949870,70275,314,314
902121,33190,314,314
902166,33410,314,314
,18378,314,314
,61596,314,314
,34026,314,314
946842,64297,314,314
969411,86419,314,314
929555,66055,314,314
969357,86005,314,314
951723,73309,314,314
884755,19545,314,314
933778,67949,314,314
969262,85183,314,314
983837,98678,314,314
924339,52118,314,314
924377,52248,314,314
969256,85136,314,314
951452,72632,314,314
901027,28799,314,314
902062,32792,314,314
951468,72655,314,314
,92723,314,314
,74324,314,314
909743,39309,314,314
915450,41024,314,314
909754,39437,314,314
,44875,314,314
969490,86771,314,314
,96235,314,314
953831,76072,314,314
975660,94992,313,313
941506,58258,313,313
954091,77505,313,313
954094,77514,313,313
975567,94027,313,313
946187,61918,313,313
965817,79680,313,313
970085,90738,313,313
911035,42207,313,313
,5344,313,313
967139,81011,313,313
,60337,313,313
,4960,313,313
968991,83245,313,313
,490,313,313
983986,99207,313,313
,13468,313,313
962309,79480,313,313
,1400,313,313
919841,46110,313,313
969113,84008,313,313
969927,89793,313,313
967166,81495,313,313
975542,93759,313,313
922723,49151,313,313
,14673,313,313
982972,95264,313,313
926648,50494,313,313
926676,50642,313,313
924087,51218,313,313
983873,98747,313,313
,4371,313,313
900889,28121,313,313
983753,98544,313,313
901027,28772,313,313
,15712,313,313
901030,29308,313,313
901072,29487,313,313
901094,29570,313,313
,29780,313,313
904406,36831,313,313
917587,40392,313,313
984240,100310,313,313
,30002,313,313
911361,43713,313,313
975604,94344,313,313
,32218,313,313
919534,44448,313,313
901610,31210,313,313
917587,40389,313,313
,17306,313,313
983088,96005,313,313
942906,59628,313,313
,17570,313,313
917568,40282,313,313
919678,45235,313,313
,60805,313,313
902036,32615,313,313
,61531,313,313
,10312,313,313
902133,33247,313,313
,18230,313,313
946676,63649,313,313
946687,63691,313,313
894188,34109,313,313
,63474,313,313
919813,46020,313,313
894255,34476,313,313
929597,66842,313,313
929601,66935,313,313
929606,67050,313,313
903441,35591,313,313
,35984,313,313
949591,68762,313,313
903608,36261,313,313
903349,35390,313,313
,57392,313,313
949777,69976,313,313
949955,70581,313,313
949973,70635,313,313
,60494,313,313
946774,64027,313,313
950210,71303,313,313
950244,71408,313,313
904486,37650,313,313
951092,71894,313,313
951449,72631,313,313
888991,21226,313,313
,73256,313,313
909731,39031,313,313
909736,39145,313,313
,5148,313,313
952282,74398,313,313
,101441,313,313
952341,74826,313,313
890005,26359,313,313
,60952,313,313
,75252,313,313
969678,88362,313,313
,5218,313,313
894251,34435,312,312
889018,22363,312,312
915445,40751,312,312
967096,80699,312,312
,11793,312,312
946524,63054,312,312
965985,80190,312,312
941501,58235,312,312
967164,81366,312,312
929605,67016,312,312
942876,59411,312,312
950123,71072,312,312
911160,42789,312,312
911167,42861,312,312
962218,78475,312,312
,12303,312,312
,14162,312,312
,1464,312,312
,76759,312,312
983088,96033,312,312
983088,96047,312,312
983790,97663,312,312
889837,24282,312,312
,99670,312,312
950083,70947,312,312
941445,58007,312,312
,101940,312,312
,77518,312,312
919733,45556,312,312
894371,34868,312,312
969774,88812,312,312
950146,71145,312,312
,81139,312,312
967091,80671,312,312
890001,26344,312,312
911291,43344,312,312
984898,100838,312,312
969380,86270,312,312
,43195,312,312
975548,93780,312,312
967164,81449,312,312
922750,49323,312,312
929394,65051,312,312
895401,26965,312,312
922788,49670,312,312
922810,49776,312,312
926588,50035,312,312
926619,50230,312,312
919891,46338,312,312
895488,27549,312,312
900666,27744,312,312
,51236,312,312
954036,77268,312,312
924117,51327,312,312
949936,70534,312,312
924309,51994,312,312
919978,46786,312,312
,9123,312,312
901020,28615,312,312
901027,28690,312,312
924560,52983,312,312
,53400,312,312
901039,29355,312,312
,4465,312,312
949830,70134,312,312
901138,29810,312,312
,29983,312,312
,16469,312,312
,16653,312,312
937659,56413,312,312
941139,56958,312,312
941151,57002,312,312
922626,48673,312,312
967185,81767,312,312
950180,71232,312,312
,102250,312,312
,9227,312,312
901698,31559,312,312
,59032,312,312
,102008,312,312
,1792,312,312
,102484,312,312
969402,86371,312,312
929357,64990,312,312
,12282,312,312
949743,69844,312,312
949770,69953,312,312
902036,32623,312,312
969974,90155,312,312
902057,32761,312,312
884755,19557,312,312
946517,63018,312,312
902240,33753,312,312
889032,23511,312,312
,102350,312,312
946501,62967,312,312
909726,38934,312,312
946824,64227,312,312
894251,34448,312,312
949830,70132,312,312
,2078,312,312
894380,34896,312,312
,102846,312,312
933778,67948,312,312
929615,67266,312,312
950209,71298,312,312
975523,93460,312,312
919956,46660,312,312
949982,70650,312,312
,5297,312,312
901962,32195,312,312
,101804,312,312
950102,71009,312,312
950130,71088,312,312
975551,93814,312,312
888987,20690,312,312
904541,38100,312,312
,17957,312,312
951672,73216,312,312
951738,73406,312,312
949737,69807,312,312
952279,74363,312,312
952256,74242,312,312
952290,74432,312,312
,440,312,312
969237,84763,312,312
,62823,312,312
,102434,312,312
,33978,312,312
952109,73639,312,312
917586,40384,311,311
954151,77715,311,311
,89902,311,311
954018,76951,311,311
959632,78387,311,311
895401,26968,311,311
915460,41558,311,311
924514,52758,311,311
983857,98142,311,311
967064,80490,311,311
967164,81272,311,311
967173,81684,311,311
,102212,311,311
900682,27791,311,311
984862,100610,311,311
,8187,311,311
919631,44958,311,311
983255,97119,311,311
936141,55055,311,311
969596,87768,311,311
954004,76821,311,311
909731,39009,311,311
,1387,311,311
967139,81012,311,311
,4232,311,311
983043,95669,311,311
970110,90836,311,311
970176,91201,311,311
983099,96082,311,311
920010,46949,311,311
969472,86713,311,311
,60800,311,311
,82884,311,311
919827,46065,311,311
,72231,311,311
,14786,311,311
922794,49703,311,311
952167,73866,311,311
,101389,311,311
895451,27269,311,311
,102247,311,311
895453,27283,311,311
903423,35544,311,311
926639,50435,311,311
902114,33142,311,311
926691,50726,311,311
924075,51193,311,311
,51622,311,311
,51704,311,311
924267,51780,311,311
924268,51789,311,311
972215,92169,311,311
,1779,311,311
924310,52003,311,311
,28589,311,311
924568,53085,311,311
935994,54459,311,311
901119,29671,311,311
984210,100207,311,311
901149,29831,311,311
936200,55261,311,311
888974,19753,311,311
,92864,311,311
941099,56830,311,311
941283,57459,311,311
,5111,311,311
941514,58332,311,311
941580,58540,311,311
953767,75849,311,311
,58947,311,311
949723,69740,311,311
,60228,311,311
929579,66554,311,311
,31359,311,311
919727,45530,311,311
902036,32602,311,311
902057,32767,311,311
,1869,311,311
946309,62364,311,311
946390,62614,311,311
,18288,311,311
941719,59009,311,311
,18302,311,311
975504,93248,311,311
946535,63103,311,311
946805,64167,311,311
952218,74065,311,311
929528,65428,311,311
894450,35123,311,311
984296,100514,311,311
924485,52654,311,311
889975,26071,311,311
919606,44759,311,311
894380,34893,311,311
884755,19588,311,311
,46016,311,311
901432,30601,311,311
949591,68806,311,311
949644,69238,311,311
,36422,311,311
959604,78192,311,311
949706,69550,311,311
,102805,311,311
972226,92304,311,311
894417,35011,311,311
904477,37416,311,311
,71531,311,311
888974,19742,311,311
904493,37739,311,311
,11868,311,311
909708,38571,311,311
909712,38648,311,311
952138,73698,311,311
919562,44561,311,311
983839,98682,311,311
953843,76148,311,311
953899,76390,311,311
951283,72311,310,310
984295,100509,310,310
951589,73015,310,310
967173,81625,310,310
959634,78410,310,310
,10277,310,310
915467,41850,310,310
911000,41987,310,310
919665,45163,310,310
,5347,310,310
,9695,310,310
902066,32840,310,310
911191,42951,310,310
983810,97847,310,310
952212,74016,310,310
919817,46038,310,310
924360,52209,310,310
,13492,310,310
962268,79057,310,310
,17480,310,310
,101421,310,310
911035,42136,310,310
983805,98631,310,310
,44308,310,310
962302,79398,310,310
970163,91129,310,310
953899,76391,310,310
911219,43058,310,310
970234,91442,310,310
915445,40663,310,310
922336,47841,310,310
984262,100399,310,310
919789,45868,310,310
901623,31247,310,310
,92732,310,310
967091,80668,310,310
,102235,310,310
919672,45219,310,310
984257,100352,310,310
893740,26732,310,310
919719,45481,310,310
984043,99511,310,310
,14771,310,310
902247,33781,310,310
,4310,310,310
895451,27271,310,310
926597,50105,310,310
895502,27608,310,310
969901,89667,310,310
924091,51234,310,310
,52262,310,310
,88103,310,310
,48595,310,310
901027,28904,310,310
901027,28931,310,310
969774,88810,310,310
935899,54213,310,310
936067,54667,310,310
901150,29834,310,310
,53785,310,310
919958,46670,310,310
983977,99118,310,310
975527,93486,310,310
937617,56299,310,310
,56712,310,310
919147,43790,310,310
941465,58140,310,310
,17208,310,310
,13504,310,310
901733,31638,310,310
,10008,310,310
,3784,310,310
,17564,310,310
950105,71023,310,310
945859,60004,310,310
919831,46079,310,310
929571,66316,310,310
,16470,310,310
911329,43545,310,310
953668,75365,310,310
969294,85368,310,310
889046,24088,310,310
,61498,310,310
,38433,310,310
946242,62099,310,310
902110,33125,310,310
,18221,310,310
,244,310,310
983843,98050,310,310
975548,93785,310,310
894189,34112,310,310
909743,39298,310,310
984141,99990,310,310
929340,64902,310,310
959626,78309,310,310
929522,65319,310,310
983770,97560,310,310
984864,100641,310,310
911035,42194,310,310
929553,65947,310,310
,19072,310,310
,4761,310,310
,57267,310,310
,19193,310,310
886866,19407,310,310
,35744,310,310
949559,68458,310,310
949591,68784,310,310
952256,74243,310,310
949684,69427,310,310
949711,69614,310,310
929622,67405,310,310
949723,69743,310,310
901785,31733,310,310
984043,99479,310,310
,102134,310,310
924276,51845,310,310
,14521,310,310
951389,72501,310,310
969681,88372,310,310
952109,73651,310,310
,35644,310,310
952149,73728,310,310
952339,74803,310,310
888974,19738,310,310
953866,76238,310,310
969681,88380,310,310
,6925,310,310
954219,78023,309,309
,63278,309,309
,62574,309,309
954174,77813,309,309
954159,77749,309,309
919726,45516,309,309
959604,78194,309,309
959632,78397,309,309
,4065,309,309
962217,78465,309,309
915460,41595,309,309
915462,41731,309,309
911005,42006,309,309
,80738,309,309
949712,69631,309,309
919638,45038,309,309
,102147,309,309
,73896,309,309
949708,69572,309,309
917538,40145,309,309
904414,36901,309,309
904430,37045,309,309
950084,70951,309,309
953900,76398,309,309
,98871,309,309
941581,58549,309,309
946914,64590,309,309
983099,96090,309,309
953901,76402,309,309
